KEYILIE1;KEYILIE2;LIENR;LIENAME;LIEANSPA;LIESTRAS;LIEPLZOR;LIEERGNZ;LIETELNR;LIEFAXNR;LIERBPRZ;LIEABPRZ;LIEMSTSL;LIEZBDSL;LIELIEGR;LIELIESP;LIELIETX;LIEKRENR;LIEUSTID;LIEVERKZ;LIELNDSL;LIEKUBEZ;LIEKUNZE;LIELGBST1;LIELGBST2;LIELGBST3;LIELGBST4;LIELGBST5;LIELGBST6;LIELGBST7;LIELGBST8;LIELGBST9;LIELGBST10;LIELGBST11;LIELGBST12;LIELGBST13;LIELGBST14;LIELGBST15;LIELGBST16;LIELGBST17;LIELGBST18;LIELGBST19;LIELGBST20;LIELGBST21;LIELGBST22;LIELGBST23;LIELGBST24;LIELGBST25;LIELGBST26;LIELGBST27;LIELGBST28;LIELGBST29;LIELGBST30;LIEKRELM;LIELEERG;LIEANOTE;LIEBNOTE;LIECNOTE;LIEDOSS;LIEDEVSL;LIEBONKZ;LIEPRUKZ;LIESPRAC;LIEENTVG;LIEMITNR;LIEBOPRZ;LIEKUNNR;LIEMINBW;LIESABNR;LIEZBDEZ;LIEVERDT;LIEVERZT;LIEEZBKZ;LIEMSTLG;LIEMSTEV;LIEEVGEB;LIEDSDKZ;LIESPDKZ;LIESTATS;LIESTAID;LIEEZAFR;LIEBKLND;LIEBKBLZ;LIEBKFNR;LIEKNTNR;LIEMAXBW;LIELWEDT;LIEBSAUS;LIEAUSKO;LIEEAAUS;LIEGLAKZ;LIEILNNR;LIELBDSL;LIEZWEIS;LIEKDREF;LIERBTXT;LIERBBE1;LIERBPR2;LIERBTX2;LIERBBE2;LIERBBA2;LIERBPR3;LIERBTX3;LIERBBE3;LIERBBA3;LIEMSTR1;LIEMSTR2;LIEMSTR3;LIEEDIKZ;LIELWDT;LIEEVGBA;LIEGFART;LIEANLIE;LIEBIC;LIEIBAN;LIEEDISO;LIEGGNNR;LIEDSDRG;LIEDSDLE;LIEGSZVO;LIEGSZBI;LIESEPAM;LIENOSPAV;LIEPORZUG;LIETOUR
019022;Goetschkes, Kaarst                 019022;019022;Heinrich Goetschkes                ;                                   ;Rottes 139                         ;41564 Kaarst                       ;                                   ;02131/514869        ;02131/519069        ;0;0;  ;110;3000;J;siehe 74312;19022;               ;9;004;Goetschkes, Kaarst                 ;      ;0;0;0;0;0;0;0;0;0;0;0;-34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1; ;00;0;0;01;0;        ;0;          ;0;AF;;        ;      ;0;  ;  ;0;0;2;0;VB;0;   ;              ;   ;                    ;0;110612;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;11.06.2012 00:00;;;;;;;;;;;;;;;9999
070075;ALFA, Kavala                       070075;070075;ALFA                               ;Thomas Fotiadis                    ;Mirtofito Kavalas                  ;GR-64007 Kavala                    ;Griechenland                       ;                    ;                    ;0;0;  ;100;5000;J;               ;        ;               ;9;009;ALFA, Kavala                       ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;4;9; ;00;0;0;01;0;        ;0;          ;0;GA;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;231005;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
080565;Petschelies & Asani, Stoeckse      080565;080565;Petschelies & Asani GbR            ;Beerenobst-Pilze-Tiefkühlprodukte  ;Zum alten Teich 2                  ;31638 Stöckse                      ;                                   ;05026/1445          ;05026/949091        ;0;0;  ;100;3000;J;               ;        ;               ;9;004;Petschelies & Asani, Stoeckse      ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;160805;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
094202;Mueller, Karl , Soest              094202;094202;Karl Müller                        ;Spedition                          ;Springstr. 16                      ;59494 Soest                        ;                                   ;                    ;                    ;0;0;  ;101;4000;J;               ;        ;               ;9;004;Mueller, Karl , Soest              ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;MB;0;   ;              ;   ;                    ;0;240805;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
077734;Labros,GR-Heraklion                077734;077734;Giorgos Labros S.A.;L. Pervolarakis-G. Koutsobos S.A.;Profitis Ilias;GR-Heraklion - Kreta;                                   ;                    ;                    ;0;0;05;101;5000;J;               ;        ;               ;9;009;Labros,GR-Heraklion                ;      ;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;2; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;QM;0;   ;              ;   ;                    ;0;170915;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;17.09.2015 00:00;;;;;;;;;;;;;;;9999
070750;Bruenagel,Gelsdorf                 070750;070750;Birgitt Brünagel                   ;                                   ;Burgstr. 10                        ;Gelsdorf                           ;                                   ;                    ;                    ;0;0;  ;110;3000;J;               ;        ;               ;9;004;Bruenagel,Gelsdorf                 ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;050905;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
084734;Top Fruit                          084734;084734;Top Fruit S.A.                     ;                                   ;                                   ;GR-Korinth                         ;                                   ;00302742034517      ;00302742034502      ;0;0;  ;100;5000;J;               ;        ;               ;9;009;Top Fruit                          ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;GA;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;111205;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
071565;Capel                              071565;071565;Capel S.A. 4 Saisons               ;                                   ;Z.I. de Peyrettes                  ;FR-46170 Castelnau Montratier      ;                                   ;                    ;                    ;0;0;04;170;5000;J;               ;        ;               ;9;001;Capel                              ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;150906;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
080566;Profitis Ilias                     080566;080566;Profitis Ilias                     ;Agrotikos                          ;                                   ;GR-71500 Iraklio                   ;                                   ;                    ;                    ;0;0;  ;100;5000;J;               ;        ;               ;9;009;Profitis Ilias                     ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;GA;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;151005;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
070751;Bachtalias                         070751;070751;Bachtalias S.A.                    ;Imports-Exports                    ;                                   ;GR-Zevgolatio Korinthias           ;                                   ;                    ;                    ;0;0;  ;100;5000;J;               ;        ;               ;9;009;Bachtalias                         ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;GA;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;230905;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
074310;Gyoni, ROM-                        074310;074310;S.C. Gyoni S.R.L. Iasi             ;                                   ;Str. ciurchi Nr. 80 BL. Q2, ET.2   ;ROM-Iasi                           ;                                   ;                    ;                    ;0;0;  ;100;5000;J;               ;        ;               ;9;066;Gyoni, ROM-                        ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;190806;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
070752;Berie-Food, Berlin                 070752;070752;Berie-Food GmbH                    ;                                   ;Godesberger Str. 6a                ;10318 Berlin                       ;                                   ;                    ;030/5088452-4       ;0;0;  ;101;1000;J;               ;        ;               ;9;004;Berie-Food, Berlin                 ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;290905;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
073582;FCCM, Frechen                      073582;073582;FCCM                               ;Fruit Center Cologne Mersin eK     ;Zur Ville 1                        ;50226 Frechen                      ;                                   ;02234/696941        ;02234/9599885       ;0;0;  ;101;1000;J;               ;        ;               ;9;004;FCCM, Frechen                      ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;5;9; ;00;0;0;01;0;        ;0;          ;0;GA;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;300905;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
081914;Rapsomatiotis                      081914;081914;Rapsomatiotis                      ;                                   ;                                   ;GR-                                ;                                   ;                    ;                    ;0;0;  ;100;5000;J;               ;        ;               ;9;009;Rapsomatiotis                      ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;GA;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;191005;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
070727;Blanfruit,                         070727;070727;Blanfruit                          ;                                   ;                                   ;F-                                 ;                                   ;                    ;                    ;0;0;  ;101;5000;J;               ;        ;               ;9;001;Blanfruit,                         ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;03;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;281005;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
073521;France Food, Rungis                073521;073521;France Food                        ;                                   ;98 Rue de Bordeaux / BAT D6C       ;F-94619 Rungis                     ;                                   ;                    ;                    ;0;0;  ;101;5000;J;               ;        ;               ;9;001;France Food, Rungis                ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;2; ;00;0;0;07;0;        ;0;          ;0;NV;   ;        ;      ;0;  ;  ;0;0;2;0;IB;0;   ;              ;   ;                    ;0;110312;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;11.03.2012 00:00;;;;;;;;;;;;;;;9999
074941;Habbig, Meckenheim - Eisdorf       074941;074941;Roswitha Habbig                    ;                                   ;Pater-Müller-Str. 4                ;53340 Meckenheim - Eisdorf         ;                                   ;                    ;                    ;0;0;  ;110;3000;N;               ;        ;               ;9;004;Habbig, Meckenheim - Eisdorf       ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;9; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;DK;0;   ;              ;   ;                    ;0;210106;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
082615;Savi B.V.                          082615;082615;Savi B.V.;3802 HZ Zon Fresh Park;Venrayseweg 114G;5928 RH Venlo;                                   ;+31773968127;+31773969573;0;0;  ;170;5000;N;               ;        ;               ;9;003;Savi B.V.;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;2; ;00;0;0;03;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;VB;0;   ;              ;   ;                    ;0;180912;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;18.09.2012 00:00;;;;;;;;;;;;;;;9999
073539;Frugis                             073539;073539;Frugis, Raffaele & Antonio s.n.c.  ;                                   ;Via C. Basile, 40                  ;I-70044 Polignano a Mare (BA)      ;                                   ;                    ;                    ;0;0;  ;170;5000;J;               ;        ;               ;9;005;Frugis                             ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;DK;0;   ;              ;   ;                    ;0;260206;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
070728;Bellipario                         070728;070728;Bellipario, Domenico               ;                                   ;C. da S.Vagno                      ;I-70044 Polignano a Mare (BA)      ;                                   ;                    ;                    ;0;0;  ;170;5000;J;               ;        ;               ;9;005;Bellipario                         ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;010206;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
073540;Fresabor                           073540;073540;Fresabor                           ;Frutas de Bonares, S.C.A.          ;Pol. Ind. El Corchito, 3-7         ;21830 Bonares (Huelva);                                   ;                    ;                    ;0;0;05;170;5000;N;               ;        ;               ;9;011;Fresabor                           ;      ;0;0;10;0;6;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;3; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;RRA;0;   ;              ;   ;                    ;0;300417;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;30.04.2017 00:00;;;;;;;;;;;;;;;9999
080527;P.B. Italia SRL, Polignano (BA)    080527;080527;P.B. Italia SRL                    ;                                   ;Via Porto, 89                      ;I-70044 Polignano (BA)             ;                                   ;                    ;                    ;0;0;  ;170;5000;J;               ;        ;               ;9;005;P.B. Italia SRL, Polignano (BA)    ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;060306;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
077017;Krings, Michael,Kerken             077017;077017;Krings, Michael;                                   ;Omselsweg 5                        ;47647 Kerken                       ;                                   ;                    ;                    ;0;0;  ;113;2000;N;               ;        ;               ;9;004;Krings, Michael,Kerken             ;      ;0;0;0;0;0;0;0;143;0;0;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1; ;00;0;0;01;0;        ;0;          ;0;AF;;        ;      ;0;  ;  ;0;0;2;0;;0;   ;              ;   ;                    ;0;030616;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;03.06.2016 00:00;;;;;;;;;;;;;;;9999
086816;Wisskirchen,Meckenheim             086816;086816;Wilfried Wißkirchen                ;                                   ;Rheinbacher Str. 21                ;53340 Meckenheim-Endorf            ;                                   ;02225/2776;02225/700124;0;0;  ;100;3001;J;               ;        ;               ;9;004;Wisskirchen,Meckenheim             ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;AF;;        ;      ;0;  ;  ;0;0;2;0;AD;0;   ;              ;   ;                    ;0;011206;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
074219;Grufesa                            074219;074219;Grufesa;                                   ;Cuesta de la Pila S/N;21800 Moguer (Huelva);                                   ;                    ;                    ;0;0;04;110;5000;N;;74219;               ;9;011;Grufesa                            ;      ;0;0;668;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;2; ;00;0;0;01;0;        ;0;          ;0;RG;;        ;      ;0;04;04;0;0;2;0;RRA;0;   ;              ;   ;                    ;0;170517;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;17.05.2017 00:00;;;;;;;;;;;;;;;9999
071416;Christina                          071416;071416;Christina                          ;                                   ;                                   ;F-                                 ;                                   ;                    ;                    ;0;0;  ;100;5000;J;               ;        ;               ;9;001;Christina                          ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP;0;   ;              ;   ;                    ;0;270106;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
072840;Egnatia                            072840;072840;Egnatia                            ;                                   ;                                   ;GR-67200 Erasmio-Xanthiris         ;                                   ;                    ;                    ;0;0;  ;110;5000;J;               ;        ;               ;9;009;Egnatia                            ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
070754;Blom BV,NL-Dejl                    070754;070754;Fruitpartners Blom BV              ;                                   ;Hoojweg 16;4158 LE Dejl;                                   ;0031345651311;0031345651641;0;0;04;170;5000;N;               ;70754;               ;9;003;Blom BV,NL-Dejl;      ;0;0;27;0;35;87;2433;14184;0;0;240;58109;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;3; ;00;0;0;01;0;        ;0;          ;0;AF;;        ;      ;0;  ;  ;0;0;2;0;RRA;0;   ;              ;   ;                    ;0;261016;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;26.10.2016 00:00;;;;;;;;;;;;;;;9999
072131;Drafel S.A.R.L.,Larache            072131;072131;Drafel S.A.R.L.                    ;                                   ;499, Lot Wafaa BP 570              ;Larache                            ;                                   ;                    ;                    ;0;0;05;101;6000;J;               ;        ;               ;9;204;Drafel S.A.R.L.,Larache            ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;3;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;080306;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
073583;Fressani / BC Enegias              073583;073583;BC Enegias S.L.;;C/Solea, 4-6;11630 Arcos de la Frontera;                                   ;+34956726130;+34685692261;0;0;04;102;5000;N;               ;        ;               ;9;011;Fressani / BC Enegias;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;4;4; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;VB;0;   ;              ;   ;                    ;0;120415;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;12.04.2015 00:00;;;;;;;;;;;;;;;9999
073584;Flor de Donana                     073584;073584;Flor de Donana                     ;                                   ;C/ Rábida, 17 - A                  ;E-21730 Almonte (Huelva)           ;                                   ;                    ;                    ;0;0;  ;110;5000;J;               ;        ;               ;9;011;Flor de Donana                     ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;4;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP;0;   ;              ;   ;                    ;0;050606;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
070755;Brocker, Willich-Schiefbahn        070755;070755;Hans Brocker KG                    ;                                   ;Im Flies 12 -14                    ;47877 Willich-Schiefbahn           ;                                   ;                    ;                    ;0;0;  ;101;2000;N;               ;        ;               ;9;004;Brocker, Willich-Schiefbahn        ;      ;0;0;1;0;0;0;720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1; ;00;0;0;01;0;        ;0;          ;0;AA;   ;        ;      ;0;  ;  ;0;0;2;0;;0;   ;              ;   ;                    ;0;270614;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;27.06.2014 00:00;;;;;;;;;;;;;;;9999
084728;Terra Group Fruta, S.L., Burriana (084728;084728;Terra Group Fruta, S.L.            ;                                   ;                                   ;E-12530 Burriana (Castellón)       ;                                   ;                    ;                    ;0;0;  ;101;5000;J;               ;        ;               ;9;011;Terra Group Fruta, S.L., Burriana (;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;AA;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;230506;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
074942;Herwi N.V.                         074942;074942;Herwi N.V.;Heremans Aerts N.V.;Leuvensesteenweg 22 B3             ;1910 Kampenhout;                                   ;003212261182;0;0;0;  ;170;5000;N;               ;74942;               ;9;017;Herwi N.V.;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;AF;;        ;      ;0;  ;  ;0;0;2;0;VB;0;   ;              ;   ;                    ;0;030910;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;03.09.2010 00:00;;;;;;;;;;;;;;;9999
080552;Potthoff, Sassenberg               080552;080552;Spargelhof Potthoff                ;Gröblinger Str. 60                 ;                                   ;48336 Sassenberg                   ;                                   ;                    ;05426-930789;0;0;  ;110;3000;N;;80552;               ;9;004;Potthoff, Sassenberg               ;      ;0;0;0;0;0;0;140;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;2; ;00;0;0;01;0;        ;0;          ;0;AF;;        ;      ;0;  ;  ;0;0;2;0;AM;0;   ;              ;   ;                    ;0;150414;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;15.04.2014 00:00;;;;;;;;;;;;;;;9999
073522;Frunet Bio                         073522;073522;Frunet Bio                         ;                                   ;Ctra. de Algarrobo, km 2,5         ;E-29750 Algorrobo (Malaga)         ;                                   ;                    ;                    ;0;0;  ;110;5000;J;               ;        ;               ;9;011;Frunet Bio                         ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;DK;0;   ;              ;   ;                    ;0;140506;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
077703;Lara Fruit B.V., RH Venlo          077703;077703;Lara Fruit B.V.                    ;                                   ;Venrayseweg 100                    ;5928 RH Venlo;                                   ;                    ;                    ;0;0;  ;116;5000;N;               ;77703;               ;9;003;Lara Fruit B.V., RH Venlo          ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;VB;0;   ;              ;   ;                    ;0;131009;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;1;01.01.1980 00:00;;;;;;;;;;;;;;;9999
074943;Hortofruticola de Rociana, Rociana 074943;074943;Hortofruticola de Rociana;Hortofruit;C/ Carrill de los Moriscos, 56     ;21720 Rociana del Condado;                                   ;                    ;                    ;0;0;04;170;5000;N;;74943;               ;9;011;Hortofruticola de Rociana, Rociana;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;3;4; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;VB;0;   ;              ;   ;                    ;0;191011;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;19.10.2011 00:00;;;;;;;;;;;;;;;9999
077029;Kutlu,Hannover                     077029;077029;Kutlu                              ;Import-Export ltd. GmbH i.G.       ;                                   ;Hannover                           ;                                   ;                    ;                    ;0;0;  ;113;4000;J;               ;        ;               ;9;004;Kutlu,Hannover                     ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;AA;   ;        ;      ;0;  ;  ;0;0;2;0;CP;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
